時間,x,y,z,voltage(V),current(A),power(W),energy(Wh),frequency(Hz),powerfactor,alarm,異常分數,錯誤訊息
2023-10-07 00:01:22,1069,-8381,-1265,123.9,6.305,189.4,17488.0,59.9,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:23,96,-8034,-370,124.1,6.304,189.1,17488.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:24,-568,-7975,784,124.1,6.297,188.6,17488.0,59.9,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:25,1141,-8083,321,124.1,6.301,188.3,17488.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:26,-376,-8033,-120,124.1,6.299,189.0,17488.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:27,-22,-7636,-699,124.1,6.299,189.0,17488.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:28,110,-8533,346,124.1,6.297,189.6,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:29,-7,-6557,-342,124.1,6.296,190.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」超過上界, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:30,-79,-8169,596,123.74,6.1822,176.04000000000002,17504.6,59.98,0.2299999999999999,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:31,-613,-8116,-108,124.0,6.303,190.6,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:32,303,-8515,26,124.1,6.301,190.6,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:33,-666,-7870,41,124.1,6.296,190.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:34,-355,-8405,-211,124.1,6.296,190.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:35,-46,-9457,285,124.1,6.301,190.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」低於下界, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:36,97,-7432,-1080,124.1,6.297,190.4,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:37,-860,-8498,824,124.1,6.293,190.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:38,512,-8137,164,124.1,6.285,190.8,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:39,279,-6614,-455,124.1,6.211,184.8,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」超過上界, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:40,322,-8415,-656,124.1,6.211,184.8,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:41,-560,-7786,-443,124.1,6.212,184.3,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:42,-758,-8270,1097,124.1,6.209,184.1,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:43,-335,-8878,841,124.1,6.213,184.1,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:44,-161,-8226,207,124.0,6.216,184.1,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:45,-161,-7912,100,124.0,6.216,184.1,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:46,-420,-8127,304,123.76,6.0744,165.98000000000002,17523.0,60.0,0.2219999999999999,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:47,522,-8359,182,124.1,6.221,183.8,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:48,-151,-8039,-608,124.1,6.217,183.5,17489.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:49,-127,-8167,-329,124.1,6.226,184.5,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:50,387,-8775,-638,124.1,6.218,184.2,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:51,-8,-7401,344,124.1,6.22,183.8,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:52,351,-8178,42,124.1,6.22,183.8,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:53,611,-8247,-170,124.1,6.228,184.3,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:54,260,-7816,212,124.2,6.224,183.9,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」超過上界, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:55,297,-7314,-515,124.2,6.219,183.5,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」超過上界, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:56,-194,-7946,501,124.1,6.214,183.1,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:57,234,-7573,-641,124.2,6.217,183.2,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」超過上界, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:58,319,-7651,-403,124.1,6.211,183.2,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:01:59,-1284,-7766,709,124.1,6.211,183.2,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:00,425,-8798,-18,124.1,6.214,183.4,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:01,-533,-8559,167,124.1,6.213,183.6,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:02,-268,-8096,-1036,123.8,6.215000000000001,181.78000000000003,17497.0,59.98,0.2339999999999999,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」低於下界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:03,-335,-8462,543,124.1,6.214,183.6,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:04,-75,-8179,-401,124.1,6.211,183.5,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:05,139,-8681,-377,124.1,6.211,183.0,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:06,-580,-7675,-154,124.1,6.211,183.0,17490.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:07,180,-7773,-647,124.2,6.215,183.4,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」超過上界, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:08,519,-8820,271,124.2,6.214,183.5,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」超過上界, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:09,-628,-7588,-121,124.1,6.217,183.8,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:10,-47,-9295,990,124.1,6.216,183.7,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」低於下界, 「z」超過上界, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:11,796,-8223,-751,124.1,6.222,183.3,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:12,-391,-7867,692,124.1,6.222,183.3,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:13,108,-7885,230,124.1,6.214,183.1,17491.0,60.0,0.24,0.0,0.0,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
2023-10-07 00:02:14,230,-8376,677,124.1,6.214,182.8,17491.0,60.0,0.24,0.0,4.7975845518521965e-09,"「x」無異常狀況, 「y」無異常狀況, 「z」無異常狀況, 「voltage(V)」無異常狀況, 「current(A)」無異常狀況, 「power(W)」無異常狀況, 「energy(Wh)」無異常狀況, 「frequency(Hz)」無異常狀況, 「powerfactor」無異常狀況"
